celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,season_rule,week1_total_score,week1_avg_score,week1_judge_count,week2_total_score,week2_avg_score,week2_judge_count,week3_total_score,week3_avg_score,week3_judge_count,week4_total_score,week4_avg_score,week4_judge_count,week5_total_score,week5_avg_score,week5_judge_count,week6_total_score,week6_avg_score,week6_judge_count,week7_total_score,week7_avg_score,week7_judge_count,week8_total_score,week8_avg_score,week8_judge_count,week9_total_score,week9_avg_score,week9_judge_count,week10_total_score,week10_avg_score,week10_judge_count,week11_total_score,week11_avg_score,week11_judge_count,cumulative_total_score,overall_avg_score,score_trend,is_winner,eliminated_week,final_rank,industry_encoded,country_encoded,season_rule_encoded,active_weeks
Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,30,Eliminated Week 8,7,6.0,5.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,,8.5,7.5,8.5,8.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,22.0,5.5,4,27.0,6.75,4,20.0,6.666666666666667,3,32.5,8.125,4,34.0,8.5,4,38.0,9.5,4,38.0,9.5,4,32.0,8.0,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,243.5,6.254166666666667,0.47767857142857145,False,8.0,,21,22,2,8
Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,30,Eliminated Week 8,8,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,9.0,11.0,11.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,25.0,6.25,4,27.0,6.75,4,24.0,8.0,3,35.0,8.75,4,36.0,9.0,4,36.0,9.0,4,42.0,10.5,4,36.0,9.0,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,261.0,6.725,0.49107142857142855,False,8.0,,22,22,2,8
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,8.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,,8.5,8.5,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.5,9.5,10.5,10.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,Ranking_JudgeSave,29.0,7.25,4,31.0,7.75,4,24.0,8.0,3,35.0,8.75,4,40.0,10.0,4,40.0,10.0,4,39.0,9.75,4,41.0,10.25,4,40.0,10.0,4,40.0,10.0,4,0.0,,0,359.0,9.175,0.33181818181818185,False,,2.0,22,22,2,10
Christine Chiu,Pasha Pashkov,TV Personality,Unknown,Taiwan China,38,30,Eliminated Week 3,14,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,25.0,6.25,4,24.0,6.0,4,21.0,7.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,70.0,1.925,0.375,False,3.0,,25,21,2,3
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,,7.0,7.0,8.0,7.5,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,26.0,6.5,4,24.0,6.0,4,21.0,7.0,3,29.5,7.375,4,36.0,9.0,4,32.0,8.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,168.5,4.3875,0.48214285714285715,False,6.0,,25,22,2,6
Amanda Kloots,Alan Bersten,TV Personality,Ohio,United States,39,30,4th Place,4,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.5,8.5,8.5,8.5,10.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0,8.25,8.25,8.25,9.25,10.5,10.5,10.5,10.5,9.5,10.0,10.0,10.0,9.5,10.0,9.5,10.0,,,,,Ranking_JudgeSave,28.0,7.0,4,32.0,8.0,4,24.0,8.0,3,34.0,8.5,4,39.0,9.75,4,38.0,9.5,4,34.0,8.5,4,42.0,10.5,4,39.5,9.875,4,39.0,9.75,4,0.0,,0,349.5,8.9375,0.3037878787878788,False,,,25,22,2,10
Jason Lewis,Peta Murgatroyd,Actor/Actress,California,United States,51,31,Eliminated Week 1,16,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,18.0,4.5,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,18.0,0.45,0.0,False,1.0,,0,22,2,1
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,31,Eliminated Week 3,14,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,21.0,5.25,4,21.0,5.25,4,24.0,6.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,66.0,1.65,0.375,False,3.0,,0,22,2,3
Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,31,Withdrew,12,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,28.0,7.0,4,28.0,7.0,4,28.0,7.0,4,32.0,8.0,4,40.0,10.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,156.0,3.9,0.7000000000000001,False,-1.0,,0,22,2,5
Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,31,Eliminated Week 5,11,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,8.5,9.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,23.0,5.75,4,24.0,6.0,4,29.0,7.25,4,28.0,7.0,4,35.0,8.75,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,139.0,3.475,0.7000000000000001,False,5.0,,0,22,2,5
Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,31,Eliminated Week 9,6,5.0,5.0,5.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,10.0,9.0,10.0,10.0,9.25,10.25,9.25,10.25,8.5,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,21.0,5.25,4,30.0,7.5,4,27.0,6.75,4,28.0,7.0,4,36.0,9.0,4,34.0,8.5,4,39.0,9.75,4,39.0,9.75,4,32.5,8.125,4,0.0,0.0,4,0.0,,0,286.5,7.1625,0.4291666666666667,False,9.0,,0,22,2,9
Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,31,Eliminated Week 9,5,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.125,8.125,8.625,8.625,9.0,8.0,8.0,9.0,9.0,8.5,9.5,9.5,10.0,9.0,10.0,10.0,9.0,8.0,9.0,8.5,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,27.0,6.75,4,29.0,7.25,4,31.0,7.75,4,29.0,7.25,4,33.5,8.375,4,34.0,8.5,4,36.5,9.125,4,39.0,9.75,4,34.5,8.625,4,0.0,0.0,4,0.0,,0,293.5,7.3375,0.3166666666666667,False,9.0,,0,22,2,9
Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,31,3rd Place,3,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.125,10.125,10.125,10.625,8.0,9.0,8.0,9.0,9.5,9.0,9.5,10.0,11.25,11.25,11.25,11.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,Ranking_JudgeSave,29.0,7.25,4,32.0,8.0,4,33.0,8.25,4,36.0,9.0,4,41.0,10.25,4,34.0,8.5,4,38.0,9.5,4,45.0,11.25,4,36.5,9.125,4,38.0,9.5,4,0.0,,0,362.5,9.0625,0.2598484848484849,False,,3.0,4,22,2,10
Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,31,Eliminated Week 4,13,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,20.0,5.0,4,26.0,6.5,4,25.0,6.25,4,25.0,6.25,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,96.0,2.4,0.35,False,4.0,,16,22,2,4
Jessie James Decker,Alan Bersten,Singer/Rapper,Unknown,Italy,34,31,Eliminated Week 6,10,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,8.875,8.875,9.375,8.875,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,20.0,5.0,4,25.0,6.25,4,26.0,6.5,4,31.0,7.75,4,36.0,9.0,4,32.0,8.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,170.0,4.25,0.7,False,6.0,,21,12,2,6
Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,31,Eliminated Week 7,9,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,9.0,8.875,8.375,8.875,9.375,9.0,8.0,8.0,9.0,8.5,9.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,26.0,6.5,4,27.0,6.75,4,29.0,7.25,4,34.0,8.5,4,35.5,8.875,4,34.0,8.5,4,34.5,8.625,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,220.0,5.5,0.4107142857142857,False,7.0,,21,22,2,7
Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,31,Eliminated Week 8,8,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.625,10.125,9.625,9.625,9.0,9.0,9.0,9.0,8.5,9.0,9.0,8.5,9.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,24.0,6.0,4,28.0,7.0,4,32.0,8.0,4,34.0,8.5,4,39.0,9.75,4,36.0,9.0,4,35.0,8.75,4,35.0,8.75,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,263.0,6.575,0.38392857142857145,False,8.0,,22,22,2,8
Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,31,1st Place,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.375,10.375,10.375,10.875,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,11.25,11.25,11.25,11.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,Ranking_JudgeSave,32.0,8.0,4,32.0,8.0,4,33.0,8.25,4,36.0,9.0,4,42.0,10.5,4,40.0,10.0,4,39.0,9.75,4,45.0,11.25,4,40.0,10.0,4,40.0,10.0,4,0.0,,0,379.0,9.475,0.29545454545454547,True,,1.0,22,22,2,10
Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,31,Eliminated Week 2,15,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,20.0,5.0,4,23.0,5.75,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,43.0,1.075,0.75,False,2.0,,25,22,2,2
Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,31,Eliminated Week 8,7,4.0,4.0,5.0,4.0,7.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,7.0,7.0,7.75,7.75,7.75,7.75,7.0,7.0,7.0,7.0,7.5,8.0,8.0,8.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Ranking_JudgeSave,17.0,4.25,4,27.0,6.75,4,23.0,5.75,4,29.0,7.25,4,31.0,7.75,4,28.0,7.0,4,31.5,7.875,4,29.0,7.25,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,215.5,5.3875,0.36755952380952384,False,8.0,,25,22,2,8
Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,31,4th Place,4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.75,9.25,9.75,9.75,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0,11.25,10.25,10.25,10.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,Ranking_JudgeSave,28.0,7.0,4,28.0,7.0,4,30.0,7.5,4,32.0,8.0,4,38.5,9.625,4,36.0,9.0,4,36.5,9.125,4,42.0,10.5,4,36.5,9.125,4,38.0,9.5,4,0.0,,0,345.5,8.6375,0.3340909090909091,False,,,25,22,2,10
Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,31,2nd Place,2,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.25,10.25,10.25,10.25,9.0,9.0,9.0,10.0,9.0,9.0,8.5,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,Ranking_JudgeSave,28.0,7.0,4,32.0,8.0,4,33.0,8.25,4,36.0,9.0,4,41.0,10.25,4,37.0,9.25,4,35.5,8.875,4,40.0,10.0,4,40.0,10.0,4,40.0,10.0,4,0.0,,0,362.5,9.0625,0.2931818181818182,False,,2.0,25,22,2,10
Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,32,Eliminated Week 2,13,5.0,5.0,5.0,,6.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Ranking_JudgeSave,15.0,5.0,3,16.0,5.333333333333333,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,31.0,0.9393939393939393,0.33333333333333304,False,2.0,,0,22,2,2
Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,6.0,5.0,6.0,,6.0,6.0,6.0,,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Ranking_JudgeSave,17.0,5.666666666666667,3,18.0,6.0,3,26.0,6.5,4,21.0,7.0,3,22.0,7.333333333333333,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,104.0,2.9545454545454546,0.43333333333333324,False,5.0,,0,22,2,5
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,6.0,5.0,5.0,,5.0,5.0,5.0,,6.0,6.0,7.0,6.0,6.0,6.0,6.0,,8.0,8.0,8.0,,8.25,7.25,8.25,8.25,8.0,8.0,8.5,8.0,8.75,8.75,8.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Ranking_JudgeSave,16.0,5.333333333333333,3,15.0,5.0,3,25.0,6.25,4,18.0,6.0,3,24.0,8.0,3,32.0,8.0,4,32.5,8.125,4,35.0,8.75,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,197.5,5.041666666666666,0.5570436507936508,False,8.0,,0,22,2,8
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,5.0,4.0,4.0,,7.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.5,7.5,8.5,8.5,8.5,9.5,8.5,8.75,8.75,9.75,8.75,7.75,7.75,8.75,7.75,8.5,8.5,8.5,,9.0,8.5,9.0,,Ranking_JudgeSave,13.0,4.333333333333333,3,19.0,6.333333333333333,3,24.0,6.0,4,18.0,6.0,3,21.0,7.0,3,31.0,7.75,4,35.0,8.75,4,36.0,9.0,4,32.0,8.0,4,25.5,8.5,3,26.5,8.833333333333334,3,281.0,7.318181818181817,0.4083333333333334,False,,,0,22,2,11
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,6.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,9.0,10.0,9.0,,10.25,10.25,11.25,10.25,9.5,9.0,9.5,9.0,10.0,10.0,10.0,10.0,9.75,9.75,10.75,10.75,10.0,10.0,10.0,,10.0,10.0,10.0,,Ranking_JudgeSave,18.0,6.0,3,24.0,8.0,3,32.0,8.0,4,27.0,9.0,3,28.0,9.333333333333334,3,42.0,10.5,4,37.0,9.25,4,40.0,10.0,4,41.0,10.25,4,30.0,10.0,3,30.0,10.0,3,349.0,9.121212121212123,0.3333333333333333,True,,1.0,0,22,2,11
Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,32,Eliminated Week 4,11,6.0,6.0,6.0,,5.0,5.0,5.0,,5.0,5.0,6.0,6.0,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Ranking_JudgeSave,18.0,6.0,3,15.0,5.0,3,22.0,5.5,4,21.0,7.0,3,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,76.0,2.1363636363636362,0.35,False,4.0,,2,22,2,4
Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,32,Eliminated Week 1,14,4.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Ranking_JudgeSave,12.0,4.0,3,0.0,0.0,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,12.0,0.36363636363636365,0.0,False,1.0,,4,22,2,1
Tyson Beckford,Jenna Johnson,Model,New York,United States,52,32,Eliminated Week 3,12,4.0,4.0,4.0,,6.0,6.0,6.0,,5.0,5.0,5.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Ranking_JudgeSave,12.0,4.0,3,18.0,6.0,3,20.0,5.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,50.0,1.3636363636363635,0.5,False,3.0,,13,22,2,3
Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.0,,9.75,9.75,9.75,9.75,8.5,8.5,10.0,9.0,8.0,9.0,8.0,8.0,10.75,10.75,10.75,10.75,9.5,9.5,9.5,,10.0,10.0,10.0,,Ranking_JudgeSave,21.0,7.0,3,24.0,8.0,3,34.0,8.5,4,24.0,8.0,3,27.0,9.0,3,39.0,9.75,4,36.0,9.0,4,33.0,8.25,4,43.0,10.75,4,28.5,9.5,3,30.0,10.0,3,339.5,8.886363636363637,0.25681818181818183,False,,2.0,21,22,2,11
Lele Pons,Brandon Armstrong,Social Media Personality,Unknown,Venezuela,27,32,Eliminated Week 7,8,6.0,7.0,6.0,,7.0,7.0,7.0,,7.0,6.0,7.0,7.0,7.0,7.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,10.0,9.5,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Ranking_JudgeSave,19.0,6.333333333333333,3,21.0,7.0,3,27.0,6.75,4,22.0,7.333333333333333,3,24.0,8.0,3,37.0,9.25,4,36.5,9.125,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,186.5,4.890151515151515,0.5044642857142857,False,7.0,,22,23,2,7
Harry Jowsey,Rylee Arnold,TV Personality,Unknown,Australia,26,32,Eliminated Week 9,6,4.0,4.0,4.0,,5.0,5.0,5.0,,6.0,5.0,7.0,6.0,7.0,7.0,7.0,,6.0,6.0,6.0,,7.25,7.25,7.25,7.25,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Ranking_JudgeSave,12.0,4.0,3,15.0,5.0,3,24.0,6.0,4,21.0,7.0,3,18.0,6.0,3,29.0,7.25,4,32.0,8.0,4,28.0,7.0,4,30.0,7.5,4,0.0,0.0,3,0.0,0.0,3,209.0,5.25,0.4041666666666666,False,9.0,,25,1,2,9
Mauricio Umansky,Emma Slater,TV Personality,Unknown,Mexico,53,32,Eliminated Week 6,9,5.0,5.0,5.0,,4.0,4.0,4.0,,7.0,5.0,6.0,5.0,7.0,6.0,6.0,,8.0,8.0,8.0,,8.5,8.5,7.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Ranking_JudgeSave,15.0,5.0,3,12.0,4.0,3,23.0,5.75,4,19.0,6.333333333333333,3,24.0,8.0,3,33.0,8.25,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,126.0,3.3939393939393936,0.8238095238095238,False,6.0,,25,13,2,6
Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,32,4th Place,4,7.0,7.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,10.0,9.0,9.0,,9.75,9.75,8.75,9.75,9.0,9.0,9.0,9.0,9.75,9.75,9.75,9.75,9.0,10.0,9.0,10.0,10.0,9.5,10.0,,9.5,10.0,10.0,,Ranking_JudgeSave,22.0,7.333333333333333,3,21.0,7.0,3,32.0,8.0,4,24.0,8.0,3,28.0,9.333333333333334,3,38.0,9.5,4,36.0,9.0,4,39.0,9.75,4,38.0,9.5,4,29.5,9.833333333333334,3,29.5,9.833333333333334,3,337.0,8.825757575757576,0.28636363636363643,False,,,25,22,2,11
Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,32,3rd Place,3,7.0,7.0,7.0,,6.0,7.0,7.0,,9.0,8.0,9.0,8.0,8.0,9.0,8.0,,8.0,8.0,8.0,,10.0,10.0,10.0,11.0,9.0,9.0,10.0,9.0,9.75,10.75,10.75,10.75,9.0,9.0,9.0,10.0,9.5,9.5,10.0,,9.5,10.0,10.0,,Ranking_JudgeSave,21.0,7.0,3,20.0,6.666666666666667,3,34.0,8.5,4,25.0,8.333333333333334,3,24.0,8.0,3,41.0,10.25,4,37.0,9.25,4,42.0,10.5,4,37.0,9.25,4,29.0,9.666666666666666,3,29.5,9.833333333333334,3,339.5,8.840909090909092,0.309090909090909,False,,3.0,25,22,2,11
